guest_id,review_score,comments
181746,4,Review comment 1158
22857,2,Review comment 1159
25253,4,Review comment 1160
48796,4,Review comment 1161
189483,5,Review comment 1162
148275,5,Review comment 1163
211387,4,Review comment 1164
65820,1,Review comment 1165
238277,3,Review comment 1166
214895,3,Review comment 1167
138099,5,Review comment 1168
12277,5,Review comment 1169
75847,4,Review comment 1170
77041,5,Review comment 1171
234245,4,Review comment 1172
88058,1,Review comment 1173
55204,3,Review comment 1174
137985,5,Review comment 1175
57989,2,Review comment 1176
210098,5,Review comment 1177
266089,2,Review comment 1178
223545,5,Review comment 1179
155922,5,Review comment 1180
37708,2,Review comment 1181
10352,3,Review comment 1182
183687,,Review comment 1183
262879,5,Review comment 1184
120796,4,Review comment 1185
71581,4,Review comment 1186
131749,5,Review comment 1187
26570,4,Review comment 1188
144230,4,Review comment 1189
292311,5,Review comment 1190
235396,4,Review comment 1191
256081,5,Review comment 1192
277793,3,Review comment 1193
159923,3,Review comment 1194
20032,3,Review comment 1195
254846,5,Review comment 1196
231405,4,Review comment 1197
142163,,Review comment 1198
97579,4,Review comment 1199
267000,4,Review comment 1200
19488,3,Review comment 1201
117494,5,Review comment 1202
248501,3,Review comment 1203
148887,1,Review comment 1204
97216,4,Review comment 1205
279781,2,Review comment 1206
205578,3,Review comment 1207
157035,2,Review comment 1208
106030,5,Review comment 1209
11738,5,Review comment 1210
216157,4,Review comment 1211
166056,2,Review comment 1212
10483,4,Review comment 1213
204498,2,Review comment 1214
141705,1,Review comment 1215
58755,1,Review comment 1216
212306,4,Review comment 1217
178629,4,Review comment 1218
47521,3,Review comment 1219
14297,4,Review comment 1220
21622,4,Review comment 1221
252972,5,Review comment 1222
168059,3,Review comment 1223
22649,5,Review comment 1224
212773,1,Review comment 1225
280321,4,Review comment 1226
2429,5,Review comment 1227
114887,3,Review comment 1228
163123,5,Review comment 1229
220888,5,Review comment 1230
186018,5,Review comment 1231
184041,5,Review comment 1232
172193,5,Review comment 1233
196561,2,Review comment 1234
140913,5,Review comment 1235
270602,5,Review comment 1236
24945,1,Review comment 1237
121229,4,Review comment 1238
65365,1,Review comment 1239
147206,1,Review comment 1240
253284,5,Review comment 1241
218349,5,Review comment 1242
43237,2,Review comment 1243
91404,4,Review comment 1244
286979,3,Review comment 1245
221467,5,Review comment 1246
222463,4,Review comment 1247
144631,3,Review comment 1248
204813,2,Review comment 1249
113550,5,Review comment 1250
52325,3,Review comment 1251
18393,4,Review comment 1252
725,4,Review comment 1253
18635,2,Review comment 1254
200340,4,Review comment 1255
208385,5,Review comment 1256
109269,5,Review comment 1257
183664,4,Review comment 1258
19628,3,Review comment 1259
156794,4,Review comment 1260
133918,5,Review comment 1261
22660,3,Review comment 1262
207450,5,Review comment 1263
220663,2,Review comment 1264
95819,3,Review comment 1265
212328,5,Review comment 1266
112221,4,Review comment 1267
281569,3,Review comment 1268
55904,1,Review comment 1269
192357,3,Review comment 1270
175413,4,Review comment 1271
156949,2,Review comment 1272
19175,5,Review comment 1273
67924,3,Review comment 1274
51332,5,Review comment 1275
4275,2,Review comment 1276
215388,4,Review comment 1277
146402,5,Review comment 1278
211301,1,Review comment 1279
137335,2,Review comment 1280
253761,5,Review comment 1281
18791,2,Review comment 1282
44469,4,Review comment 1283
190392,5,Review comment 1284
51881,4,Review comment 1285
203449,5,Review comment 1286
210959,3,Review comment 1287
18191,5,Review comment 1288
196518,4,Review comment 1289
269415,5,Review comment 1290
212439,3,Review comment 1291
162574,5,Review comment 1292
252377,4,Review comment 1293
41051,,Review comment 1294
157510,4,Review comment 1295
191908,3,Review comment 1296
108691,4,Review comment 1297
57821,,Review comment 1298
14345,3,Review comment 1299
293814,4,Review comment 1300
201165,2,Review comment 1301
281945,3,Review comment 1302
62202,5,Review comment 1303
245638,3,Review comment 1304
276352,4,Review comment 1305
227842,1,Review comment 1306
43355,3,Review comment 1307
258195,1,Review comment 1308
294387,5,Review comment 1309
248988,2,Review comment 1310
26707,1,Review comment 1311
184419,3,Review comment 1312
313,5,Review comment 1313
266528,5,Review comment 1314
75308,5,Review comment 1315
260292,3,Review comment 1316
198675,5,Review comment 1317
110392,3,Review comment 1318
80010,1,Review comment 1319
273720,3,Review comment 1320
152608,3,Review comment 1321
102904,4,Review comment 1322
132146,4,Review comment 1323
1820,5,Review comment 1324
287141,2,Review comment 1325
254833,4,Review comment 1326
144576,4,Review comment 1327
222133,2,Review comment 1328
216955,3,Review comment 1329
227241,4,Review comment 1330
207973,,Review comment 1331
197769,4,Review comment 1332
47191,4,Review comment 1333
43966,5,Review comment 1334
202713,3,Review comment 1335
261490,1,Review comment 1336
61411,4,Review comment 1337
161145,2,Review comment 1338
255292,5,Review comment 1339
263205,4,Review comment 1340
238453,1,Review comment 1341
1580,4,Review comment 1342
25461,5,Review comment 1343
126939,3,Review comment 1344
231400,5,Review comment 1345
248980,2,Review comment 1346
189164,4,Review comment 1347
119889,5,Review comment 1348
39184,4,Review comment 1349
32642,4,Review comment 1350
125700,5,Review comment 1351
115269,4,Review comment 1352
162241,2,Review comment 1353
150567,4,Review comment 1354
35307,3,Review comment 1355
18139,5,Review comment 1356
111288,2,Review comment 1357
167153,4,Review comment 1358
130672,4,Review comment 1359
20627,4,Review comment 1360
78897,4,Review comment 1361
116175,5,Review comment 1362
178451,4,Review comment 1363
266165,,Review comment 1364
144222,3,Review comment 1365
97482,5,Review comment 1366
264033,3,Review comment 1367
118806,1,Review comment 1368
91359,4,Review comment 1369
160127,5,Review comment 1370
44962,3,Review comment 1371
181229,5,Review comment 1372
69365,3,Review comment 1373
132766,5,Review comment 1374
197146,1,Review comment 1375
271387,1,Review comment 1376
39892,4,Review comment 1377
37092,5,Review comment 1378
291022,4,Review comment 1379
199986,4,Review comment 1380
234717,2,Review comment 1381
65811,5,Review comment 1382
132499,2,Review comment 1383
167761,5,Review comment 1384
201803,5,Review comment 1385
254459,2,Review comment 1386
196968,,Review comment 1387
15964,4,Review comment 1388
126500,3,Review comment 1389
98084,3,Review comment 1390
240659,5,Review comment 1391
469,4,Review comment 1392
48927,3,Review comment 1393
14255,3,Review comment 1394
222624,5,Review comment 1395
116142,5,Review comment 1396
55861,4,Review comment 1397
35376,,Review comment 1398
60446,2,Review comment 1399
74341,3,Review comment 1400
286366,2,Review comment 1401
188914,5,Review comment 1402
170731,4,Review comment 1403
13473,4,Review comment 1404
211399,5,Review comment 1405
257361,3,Review comment 1406
109885,4,Review comment 1407
276255,4,Review comment 1408
36184,2,Review comment 1409
213888,3,Review comment 1410
30067,2,Review comment 1411
10128,5,Review comment 1412
54058,3,Review comment 1413
54262,4,Review comment 1414
284762,4,Review comment 1415
292976,4,Review comment 1416
154960,4,Review comment 1417
161459,1,Review comment 1418
26071,5,Review comment 1419
50487,2,Review comment 1420
39528,3,Review comment 1421
162895,4,Review comment 1422
212068,4,Review comment 1423
169971,5,Review comment 1424
245560,5,Review comment 1425
186695,,Review comment 1426
121587,5,Review comment 1427
15682,,Review comment 1428
19304,2,Review comment 1429
254349,3,Review comment 1430
63544,5,Review comment 1431
168473,4,Review comment 1432
71952,4,Review comment 1433
171430,2,Review comment 1434
143214,,Review comment 1435
282461,4,Review comment 1436
6085,4,Review comment 1437
263238,2,Review comment 1438
84700,3,Review comment 1439
132040,3,Review comment 1440
278214,3,Review comment 1441
163777,4,Review comment 1442
255653,4,Review comment 1443
105766,1,Review comment 1444
28164,2,Review comment 1445
165228,4,Review comment 1446
271532,4,Review comment 1447
8079,5,Review comment 1448
92395,5,Review comment 1449
187791,2,Review comment 1450
140183,1,Review comment 1451
45498,2,Review comment 1452
209308,5,Review comment 1453
222144,5,Review comment 1454
236204,4,Review comment 1455
40407,2,Review comment 1456
129034,4,Review comment 1457
127111,4,Review comment 1458
90983,3,Review comment 1459
74327,,Review comment 1460
259339,4,Review comment 1461
45535,3,Review comment 1462
207014,5,Review comment 1463
52902,5,Review comment 1464
230950,5,Review comment 1465
104923,3,Review comment 1466
191288,5,Review comment 1467
105632,2,Review comment 1468
239537,5,Review comment 1469
248444,3,Review comment 1470
198377,5,Review comment 1471
271430,5,Review comment 1472
117186,4,Review comment 1473
8331,2,Review comment 1474
12464,3,Review comment 1475
258480,4,Review comment 1476
93662,4,Review comment 1477
176634,4,Review comment 1478
150406,3,Review comment 1479
239598,4,Review comment 1480
184792,5,Review comment 1481
46914,,Review comment 1482
198989,5,Review comment 1483
74750,3,Review comment 1484
99313,4,Review comment 1485
222059,2,Review comment 1486
196944,4,Review comment 1487
275631,3,Review comment 1488
21055,4,Review comment 1489
1991,4,Review comment 1490
223036,1,Review comment 1491
78204,2,Review comment 1492
214350,4,Review comment 1493
135449,4,Review comment 1494
101132,4,Review comment 1495
62371,5,Review comment 1496
43222,2,Review comment 1497
99142,3,Review comment 1498
157614,3,Review comment 1499
225528,3,Review comment 1500
135517,3,Review comment 1501
54802,4,Review comment 1502
61737,2,Review comment 1503
167378,4,Review comment 1504
20344,4,Review comment 1505
101694,5,Review comment 1506
236803,1,Review comment 1507
272201,4,Review comment 1508
58492,5,Review comment 1509
26298,3,Review comment 1510
26901,2,Review comment 1511
173061,4,Review comment 1512
83024,5,Review comment 1513
262,4,Review comment 1514
138936,1,Review comment 1515
34249,4,Review comment 1516
203050,2,Review comment 1517
53595,5,Review comment 1518
255729,3,Review comment 1519
110603,3,Review comment 1520
128004,4,Review comment 1521
134560,5,Review comment 1522
93262,5,Review comment 1523
190854,3,Review comment 1524
65265,5,Review comment 1525
291080,2,Review comment 1526
153450,2,Review comment 1527
186664,4,Review comment 1528
45993,1,Review comment 1529
47011,1,Review comment 1530
105319,3,Review comment 1531
262948,2,Review comment 1532
216764,4,Review comment 1533
256501,4,Review comment 1534
216846,2,Review comment 1535
152571,3,Review comment 1536
237266,,Review comment 1537
32893,3,Review comment 1538
81464,2,Review comment 1539
142824,4,Review comment 1540
135802,,Review comment 1541
153841,2,Review comment 1542
239737,5,Review comment 1543
5828,,Review comment 1544
281556,1,Review comment 1545
203812,5,Review comment 1546
230881,4,Review comment 1547
141990,3,Review comment 1548
70091,4,Review comment 1549
202189,1,Review comment 1550
253780,3,Review comment 1551
83924,1,Review comment 1552
39587,4,Review comment 1553
158500,,Review comment 1554
20828,4,Review comment 1555
129575,3,Review comment 1556
1670,3,Review comment 1557
210200,4,Review comment 1558
