,guest_id,review_score,comments
998,214496,1,Review comment 999
999,81440,1,Review comment 1000
1000,204928,4,Review comment 1001
1001,260810,3,Review comment 1002
1002,13266,4,Review comment 1003
1003,204443,3,Review comment 1004
1004,171167,2,Review comment 1005
1005,129079,5,Review comment 1006
1006,249577,4,Review comment 1007
1007,28877,4,Review comment 1008
1008,27231,4,Review comment 1009
1009,162918,5,Review comment 1010
1010,59209,5,Review comment 1011
1011,262251,4,Review comment 1012
1012,154948,3,Review comment 1013
1013,251240,5,Review comment 1014
1014,71175,5,Review comment 1015
1015,280498,5,Review comment 1016
1016,182190,5,Review comment 1017
1017,65740,3,Review comment 1018
1018,5518,5,Review comment 1019
1019,212223,3,Review comment 1020
1020,117933,3,Review comment 1021
1021,52664,4,Review comment 1022
1022,236583,5,Review comment 1023
1023,186088,4,Review comment 1024
1024,150648,5,Review comment 1025
1025,96904,4,Review comment 1026
1026,11024,3,Review comment 1027
1027,55950,2,Review comment 1028
1028,257635,3,Review comment 1029
1029,175665,3,Review comment 1030
1030,131123,4,Review comment 1031
1031,63237,4,Review comment 1032
1032,203525,3,Review comment 1033
1033,54495,5,Review comment 1034
1034,78337,5,Review comment 1035
1035,57811,4,Review comment 1036
1036,11982,3,Review comment 1037
1037,34677,2,Review comment 1038
1038,248933,5,Review comment 1039
1039,91185,5,Review comment 1040
1040,266388,5,Review comment 1041
1041,110944,1,Review comment 1042
1042,147797,5,Review comment 1043
1043,293224,1,Review comment 1044
1044,147281,5,Review comment 1045
1045,243218,5,Review comment 1046
1046,110177,3,Review comment 1047
1047,245839,5,Review comment 1048
1048,157346,4,Review comment 1049
1049,32072,3,Review comment 1050
1050,112217,2,Review comment 1051
1051,257444,5,Review comment 1052
1052,164627,5,Review comment 1053
1053,238231,4,Review comment 1054
1054,209841,5,Review comment 1055
1055,112938,1,Review comment 1056
1056,189898,1,Review comment 1057
1057,251272,5,Review comment 1058
1058,283175,4,Review comment 1059
1059,145596,1,Review comment 1060
1060,8164,4,Review comment 1061
1061,119385,5,Review comment 1062
1062,196750,4,Review comment 1063
1063,203092,4,Review comment 1064
1064,287516,3,Review comment 1065
1065,275995,4,Review comment 1066
1066,175811,4,Review comment 1067
1067,1487,3,Review comment 1068
1068,202197,5,Review comment 1069
1069,77222,4,Review comment 1070
1070,9991,4,Review comment 1071
1071,66871,3,Review comment 1072
1072,236358,5,Review comment 1073
1073,296963,3,Review comment 1074
1074,11050,5,Review comment 1075
1075,179935,4,Review comment 1076
1076,188730,4,Review comment 1077
1077,218680,5,Review comment 1078
1078,190907,3,Review comment 1079
1079,119207,5,Review comment 1080
1080,130669,3,Review comment 1081
1081,175585,3,Review comment 1082
1082,201686,4,Review comment 1083
1083,187391,5,Review comment 1084
1084,269377,2,Review comment 1085
1085,244533,2,Review comment 1086
1086,138354,3,Review comment 1087
1087,106875,3,Review comment 1088
1088,41334,3,Review comment 1089
1089,139046,3,Review comment 1090
1090,40096,5,Review comment 1091
1091,159430,4,Review comment 1092
1092,177320,4,Review comment 1093
1093,67641,5,Review comment 1094
1094,297410,1,Review comment 1095
1095,38398,4,Review comment 1096
1096,41238,5,Review comment 1097
1097,65517,5,Review comment 1098
1098,66132,4,Review comment 1099
1099,47594,3,Review comment 1100
1100,184214,4,Review comment 1101
1101,93525,4,Review comment 1102
1102,235603,1,Review comment 1103
1103,244889,5,Review comment 1104
1104,96946,3,Review comment 1105
1105,291330,4,Review comment 1106
1106,143882,5,Review comment 1107
1107,112310,3,Review comment 1108
1108,35422,4,Review comment 1109
1109,80873,4,Review comment 1110
1110,91889,5,Review comment 1111
1111,21307,5,Review comment 1112
1112,64359,4,Review comment 1113
1113,212230,5,Review comment 1114
1114,17285,2,Review comment 1115
1115,133974,5,Review comment 1116
1116,282217,4,Review comment 1117
1117,282175,5,Review comment 1118
1118,158219,1,Review comment 1119
1119,152280,3,Review comment 1120
1120,147081,1,Review comment 1121
1121,155711,3,Review comment 1122
1122,221275,5,Review comment 1123
1123,164557,2,Review comment 1124
1124,108367,5,Review comment 1125
1125,100104,5,Review comment 1126
1126,130917,4,Review comment 1127
1127,293479,4,Review comment 1128
1128,255155,3,Review comment 1129
1129,113435,2,Review comment 1130
1130,135174,4,Review comment 1131
1131,211965,4,Review comment 1132
1132,259737,2,Review comment 1133
1133,35253,3,Review comment 1134
1134,71531,4,Review comment 1135
1135,223579,1,Review comment 1136
1136,137074,4,Review comment 1137
1137,5544,4,Review comment 1138
1138,81112,3,Review comment 1139
1139,48713,5,Review comment 1140
1140,284552,2,Review comment 1141
1141,37845,1,Review comment 1142
1142,235689,3,Review comment 1143
1143,101454,3,Review comment 1144
1144,262743,4,Review comment 1145
1145,42662,1,Review comment 1146
1146,32962,3,Review comment 1147
1147,172470,5,Review comment 1148
1148,235663,4,Review comment 1149
1149,6490,1,Review comment 1150
1150,84636,5,Review comment 1151
1151,255478,4,Review comment 1152
1152,190282,2,Review comment 1153
1153,6267,4,Review comment 1154
1154,253596,4,Review comment 1155
1155,25878,4,Review comment 1156
1156,243288,4,Review comment 1157
1157,181746,4,Review comment 1158
1158,22857,2,Review comment 1159
1159,25253,4,Review comment 1160
1160,48796,4,Review comment 1161
1161,189483,5,Review comment 1162
1162,148275,5,Review comment 1163
1163,211387,4,Review comment 1164
1164,65820,1,Review comment 1165
1165,238277,3,Review comment 1166
1166,214895,3,Review comment 1167
1167,138099,5,Review comment 1168
1168,12277,5,Review comment 1169
1169,75847,4,Review comment 1170
1170,77041,5,Review comment 1171
1171,234245,4,Review comment 1172
1172,88058,1,Review comment 1173
1173,55204,3,Review comment 1174
1174,137985,4,Review comment 1175
1175,57989,2,Review comment 1176
1176,210098,4,Review comment 1177
1177,266089,2,Review comment 1178
1178,223545,5,Review comment 1179
1179,155922,5,Review comment 1180
1180,37708,2,Review comment 1181
1181,10352,3,Review comment 1182
1182,183687,5,Review comment 1183
1183,262879,5,Review comment 1184
1184,120796,4,Review comment 1185
1185,71581,3,Review comment 1186
1186,131749,5,Review comment 1187
1187,26570,4,Review comment 1188
1188,144230,4,Review comment 1189
1189,292311,4,Review comment 1190
1190,235396,4,Review comment 1191
1191,256081,5,Review comment 1192
1192,277793,3,Review comment 1193
1193,159923,3,Review comment 1194
1194,20032,3,Review comment 1195
1195,254846,5,Review comment 1196
1196,231405,4,Review comment 1197
1197,142163,5,Review comment 1198
1198,97579,3,Review comment 1199
1199,267000,4,Review comment 1200
1200,19488,3,Review comment 1201
1201,117494,5,Review comment 1202
1202,248501,3,Review comment 1203
1203,148887,1,Review comment 1204
1204,97216,4,Review comment 1205
1205,279781,2,Review comment 1206
1206,205578,3,Review comment 1207
1207,157035,2,Review comment 1208
1208,106030,4,Review comment 1209
1209,11738,5,Review comment 1210
1210,216157,4,Review comment 1211
1211,166056,2,Review comment 1212
1212,10483,3,Review comment 1213
1213,204498,2,Review comment 1214
1214,141705,1,Review comment 1215
1215,58755,1,Review comment 1216
1216,212306,4,Review comment 1217
1217,178629,4,Review comment 1218
1218,47521,3,Review comment 1219
1219,14297,3,Review comment 1220
1220,21622,4,Review comment 1221
1221,252972,5,Review comment 1222
1222,168059,3,Review comment 1223
1223,22649,5,Review comment 1224
1224,212773,1,Review comment 1225
1225,280321,3,Review comment 1226
1226,2429,5,Review comment 1227
1227,114887,3,Review comment 1228
1228,163123,5,Review comment 1229
1229,220888,4,Review comment 1230
1230,186018,5,Review comment 1231
1231,184041,5,Review comment 1232
1232,172193,5,Review comment 1233
1233,196561,2,Review comment 1234
1234,140913,5,Review comment 1235
1235,270602,5,Review comment 1236
1236,24945,1,Review comment 1237
1237,121229,4,Review comment 1238
1238,65365,1,Review comment 1239
1239,147206,1,Review comment 1240
1240,253284,5,Review comment 1241
1241,218349,4,Review comment 1242
1242,43237,2,Review comment 1243
1243,91404,3,Review comment 1244
1244,286979,3,Review comment 1245
1245,221467,4,Review comment 1246
1246,222463,3,Review comment 1247
1247,144631,3,Review comment 1248
1248,204813,2,Review comment 1249
1249,113550,5,Review comment 1250
1250,52325,2,Review comment 1251
1251,18393,4,Review comment 1252
1252,725,4,Review comment 1253
1253,18635,2,Review comment 1254
1254,200340,4,Review comment 1255
1255,208385,5,Review comment 1256
1256,109269,5,Review comment 1257
1257,183664,3,Review comment 1258
1258,19628,3,Review comment 1259
1259,156794,4,Review comment 1260
1260,133918,4,Review comment 1261
1261,22660,3,Review comment 1262
1262,207450,5,Review comment 1263
1263,220663,2,Review comment 1264
1264,95819,3,Review comment 1265
1265,212328,5,Review comment 1266
1266,112221,4,Review comment 1267
1267,281569,3,Review comment 1268
1268,55904,1,Review comment 1269
1269,192357,3,Review comment 1270
1270,175413,4,Review comment 1271
1271,156949,2,Review comment 1272
1272,19175,5,Review comment 1273
1273,67924,3,Review comment 1274
1274,51332,5,Review comment 1275
1275,4275,2,Review comment 1276
1276,215388,4,Review comment 1277
1277,146402,5,Review comment 1278
1278,211301,1,Review comment 1279
1279,137335,2,Review comment 1280
1280,253761,5,Review comment 1281
1281,18791,2,Review comment 1282
1282,44469,4,Review comment 1283
1283,190392,5,Review comment 1284
1284,51881,4,Review comment 1285
1285,203449,5,Review comment 1286
1286,210959,3,Review comment 1287
1287,18191,5,Review comment 1288
1288,196518,3,Review comment 1289
1289,269415,5,Review comment 1290
1290,212439,3,Review comment 1291
1291,162574,5,Review comment 1292
1292,252377,4,Review comment 1293
1293,41051,5,Review comment 1294
1294,157510,4,Review comment 1295
1295,191908,3,Review comment 1296
1296,108691,4,Review comment 1297
1297,57821,5,Review comment 1298
1298,14345,3,Review comment 1299
1299,293814,4,Review comment 1300
1300,201165,2,Review comment 1301
1301,281945,3,Review comment 1302
1302,62202,5,Review comment 1303
1303,245638,3,Review comment 1304
1304,276352,4,Review comment 1305
1305,227842,1,Review comment 1306
1306,43355,3,Review comment 1307
1307,258195,1,Review comment 1308
1308,294387,5,Review comment 1309
1309,248988,2,Review comment 1310
1310,26707,1,Review comment 1311
1311,184419,3,Review comment 1312
1312,313,5,Review comment 1313
1313,266528,5,Review comment 1314
1314,75308,5,Review comment 1315
1315,260292,3,Review comment 1316
1316,198675,5,Review comment 1317
1317,110392,3,Review comment 1318
1318,80010,1,Review comment 1319
1319,273720,3,Review comment 1320
1320,152608,3,Review comment 1321
1321,102904,3,Review comment 1322
1322,132146,4,Review comment 1323
1323,1820,4,Review comment 1324
1324,287141,2,Review comment 1325
1325,254833,3,Review comment 1326
1326,144576,4,Review comment 1327
1327,222133,2,Review comment 1328
1328,216955,3,Review comment 1329
1329,227241,4,Review comment 1330
1330,207973,5,Review comment 1331
1331,197769,4,Review comment 1332
1332,47191,4,Review comment 1333
1333,43966,5,Review comment 1334
1334,202713,3,Review comment 1335
1335,261490,1,Review comment 1336
1336,61411,4,Review comment 1337
1337,161145,2,Review comment 1338
1338,255292,5,Review comment 1339
1339,263205,3,Review comment 1340
1340,238453,1,Review comment 1341
1341,1580,4,Review comment 1342
1342,25461,5,Review comment 1343
1343,126939,3,Review comment 1344
1344,231400,4,Review comment 1345
1345,248980,2,Review comment 1346
1346,189164,4,Review comment 1347
1347,119889,5,Review comment 1348
1348,39184,4,Review comment 1349
1349,32642,4,Review comment 1350
1350,125700,4,Review comment 1351
1351,115269,4,Review comment 1352
1352,162241,2,Review comment 1353
1353,150567,4,Review comment 1354
1354,35307,3,Review comment 1355
1355,18139,5,Review comment 1356
1356,111288,2,Review comment 1357
1357,167153,4,Review comment 1358
1358,130672,3,Review comment 1359
1359,20627,3,Review comment 1360
1360,78897,4,Review comment 1361
1361,116175,4,Review comment 1362
1362,178451,4,Review comment 1363
1363,266165,5,Review comment 1364
1364,144222,3,Review comment 1365
1365,97482,5,Review comment 1366
1366,264033,3,Review comment 1367
1367,118806,1,Review comment 1368
1368,91359,4,Review comment 1369
1369,160127,5,Review comment 1370
1370,44962,3,Review comment 1371
1371,181229,5,Review comment 1372
1372,69365,3,Review comment 1373
1373,132766,5,Review comment 1374
1374,197146,1,Review comment 1375
1375,271387,1,Review comment 1376
1376,39892,4,Review comment 1377
1377,37092,5,Review comment 1378
1378,291022,3,Review comment 1379
1379,199986,4,Review comment 1380
1380,234717,2,Review comment 1381
1381,65811,5,Review comment 1382
1382,132499,2,Review comment 1383
1383,167761,4,Review comment 1384
1384,201803,5,Review comment 1385
1385,254459,2,Review comment 1386
1386,196968,5,Review comment 1387
1387,15964,4,Review comment 1388
1388,126500,2,Review comment 1389
1389,98084,3,Review comment 1390
1390,240659,4,Review comment 1391
1391,469,4,Review comment 1392
1392,48927,3,Review comment 1393
1393,14255,2,Review comment 1394
1394,222624,5,Review comment 1395
1395,116142,5,Review comment 1396
1396,55861,4,Review comment 1397
1397,35376,5,Review comment 1398
1398,60446,2,Review comment 1399
1399,74341,3,Review comment 1400
1400,286366,2,Review comment 1401
1401,188914,4,Review comment 1402
1402,170731,4,Review comment 1403
